Estado, Ano, Semana, NumCasos 
'Paraíba', 2015, 23, 1 
'Pará', 2015, 23, 3 
'Pernambuco', 2015, 23, 28 
'Piauí', 2015, 23, 0 
'Rio Grande do Norte', 2015, 23, 4 
'Rio Grande do Sul', 2015, 23, 70 
'Rio de Janeiro', 2015, 23, 11 
'Rondônia', 2015, 23, 1 
'Roraima', 2015, 23, 0 
'Santa Catarina', 2015, 23, 23 
'Sergipe', 2015, 23, 0 
'São Paulo', 2015, 23, 90 
'Tocantins', 2015, 23, 1 
'Acre', 2016, 23, 14 
'Alagoas', 2016, 23, 1 
'Amapá', 2016, 23, 1 
'Amazonas', 2016, 23, 9 
'Bahia', 2016, 23, 33 
'Ceará', 2016, 23, 13 
'Distrito Federal', 2016, 23, 16 
'Espírito Santo', 2016, 23, 19 
'Goiás', 2016, 23, 20 
'Maranhão', 2016, 23, 0 
'Mato Grosso', 2016, 23, 6 
'Mato Grosso do Sul', 2016, 23, 114 
'Minas Gerais', 2016, 23, 132 
'Paraná', 2016, 23, 185 
'Paraíba', 2016, 23, 1 
'Pará', 2016, 23, 17 
'Pernambuco', 2016, 23, 60 
'Piauí', 2016, 23, 7 
'Rio Grande do Norte', 2016, 23, 5 
'Rio Grande do Sul', 2016, 23, 146 
'Rio de Janeiro', 2016, 23, 62 
'Rondônia', 2016, 23, 5 
'Roraima', 2016, 23, 1 
'Santa Catarina', 2016, 23, 61 
'Sergipe', 2016, 23, 5 
'São Paulo', 2016, 23, 257 
'Tocantins', 2016, 23, 1 
'Acre', 2017, 23, 4 
'Alagoas', 2017, 23, 1 
'Amapá', 2017, 23, 0 
'Amazonas', 2017, 23, 17 
'Bahia', 2017, 23, 19 
'Ceará', 2017, 23, 2 
'Distrito Federal', 2017, 23, 16 
'Espírito Santo', 2017, 23, 10 
'Goiás', 2017, 23, 11 
'Maranhão', 2017, 23, 0 
'Mato Grosso', 2017, 23, 1 
'Mato Grosso do Sul', 2017, 23, 25 
'Minas Gerais', 2017, 23, 72 
'Paraná', 2017, 23, 127 
'Paraíba', 2017, 23, 5 
'Pará', 2017, 23, 15 
'Pernambuco', 2017, 23, 44 
'Piauí', 2017, 23, 4 
'Rio Grande do Norte', 2017, 23, 7 
'Rio Grande do Sul', 2017, 23, 126 
'Rio de Janeiro', 2017, 23, 29 
'Rondônia', 2017, 23, 0 
'Roraima', 2017, 23, 0 
'Santa Catarina', 2017, 23, 39 
'Sergipe', 2017, 23, 3 
'São Paulo', 2017, 23, 191 
'Tocantins', 2017, 23, 2 
'Acre', 2018, 23, 14 
'Alagoas', 2018, 23, 4 
'Amapá', 2018, 23, 1 
'Amazonas', 2018, 23, 4 
'Bahia', 2018, 23, 51 
'Ceará', 2018, 23, 50 
'Distrito Federal', 2018, 23, 28 
'Espírito Santo', 2018, 23, 22 
'Goiás', 2018, 23, 12 
'Maranhão', 2018, 23, 12 
'Mato Grosso', 2018, 23, 4 
'Mato Grosso do Sul', 2018, 23, 27 
'Minas Gerais', 2018, 23, 81 
'Paraná', 2018, 23, 142 
'Paraíba', 2018, 23, 8 
'Pará', 2018, 23, 56 
'Pernambuco', 2018, 23, 67 
'Piauí', 2018, 23, 9 
'Rio Grande do Norte', 2018, 23, 9 
'Rio Grande do Sul', 2018, 23, 83 
'Rio de Janeiro', 2018, 23, 49 
'Rondônia', 2018, 23, 7 
'Roraima', 2018, 23, 0 
'Santa Catarina', 2018, 23, 52 
'Sergipe', 2018, 23, 16 
'São Paulo', 2018, 23, 464 
'Tocantins', 2018, 23, 5 
'Acre', 2019, 23, 1 
'Alagoas', 2019, 23, 20 
'Amapá', 2019, 23, 5 
'Amazonas', 2019, 23, 35 
'Bahia', 2019, 23, 87 
'Ceará', 2019, 23, 32 
'Distrito Federal', 2019, 23, 48 
'Espírito Santo', 2019, 23, 18 
'Goiás', 2019, 23, 29 
'Maranhão', 2019, 23, 2 
'Mato Grosso', 2019, 23, 9 
'Mato Grosso do Sul', 2019, 23, 91 
'Minas Gerais', 2019, 23, 112 
'Paraná', 2019, 23, 225 
'Paraíba', 2019, 23, 11 
'Pará', 2019, 23, 27 
'Pernambuco', 2019, 23, 47 
'Piauí', 2019, 23, 11 
'Rio Grande do Norte', 2019, 23, 10 
'Rio Grande do Sul', 2019, 23, 137 
'Rio de Janeiro', 2019, 23, 89 
'Rondônia', 2019, 23, 1 
'Roraima', 2019, 23, 1 
'Santa Catarina', 2019, 23, 68 
'Sergipe', 2019, 23, 4 
'São Paulo', 2019, 23, 403 
'Tocantins', 2019, 23, 8 
'Acre', 2010, 24, 2 
'Alagoas', 2010, 24, 1 
'Amapá', 2010, 24, 0 
'Amazonas', 2010, 24, 0 
'Bahia', 2010, 24, 2 
'Ceará', 2010, 24, 0 
'Distrito Federal', 2010, 24, 1 
'Espírito Santo', 2010, 24, 1 
'Goiás', 2010, 24, 11 
'Maranhão', 2010, 24, 0 
'Mato Grosso', 2010, 24, 1 
'Mato Grosso do Sul', 2010, 24, 1 
'Minas Gerais', 2010, 24, 11 
'Paraná', 2010, 24, 34 
'Paraíba', 2010, 24, 0 
'Pará', 2010, 24, 1 
'Pernambuco', 2010, 24, 2 
'Piauí', 2010, 24, 1 
'Rio Grande do Norte', 2010, 24, 2 
'Rio Grande do Sul', 2010, 24, 11 
'Rio de Janeiro', 2010, 24, 15 
'Rondônia', 2010, 24, 0 
'Roraima', 2010, 24, 0 
'Santa Catarina', 2010, 24, 23 
'Sergipe', 2010, 24, 0 
'São Paulo', 2010, 24, 105 
'Tocantins', 2010, 24, 0 
'Acre', 2011, 24, 2 
'Alagoas', 2011, 24, 0 
'Amapá', 2011, 24, 0 
'Amazonas', 2011, 24, 0 
'Bahia', 2011, 24, 2 
'Ceará', 2011, 24, 0 
'Distrito Federal', 2011, 24, 1 
'Espírito Santo', 2011, 24, 0 
'Goiás', 2011, 24, 2 
'Maranhão', 2011, 24, 0 
'Mato Grosso', 2011, 24, 0 
'Mato Grosso do Sul', 2011, 24, 0 
'Minas Gerais', 2011, 24, 5 
'Paraná', 2011, 24, 19 
'Paraíba', 2011, 24, 0 
'Pará', 2011, 24, 0 
'Pernambuco', 2011, 24, 0 
'Piauí', 2011, 24, 0 
'Rio Grande do Norte', 2011, 24, 0 
'Rio Grande do Sul', 2011, 24, 129 
'Rio de Janeiro', 2011, 24, 3 
'Rondônia', 2011, 24, 0 
'Roraima', 2011, 24, 0 
'Santa Catarina', 2011, 24, 10 
'Sergipe', 2011, 24, 0 
'São Paulo', 2011, 24, 18 
'Tocantins', 2011, 24, 0 
'Acre', 2012, 24, 0 
'Alagoas', 2012, 24, 0 
'Amapá', 2012, 24, 0 
'Amazonas', 2012, 24, 2 
'Bahia', 2012, 24, 0 
'Ceará', 2012, 24, 0 
'Distrito Federal', 2012, 24, 7 
'Espírito Santo', 2012, 24, 0 
'Goiás', 2012, 24, 5 
'Maranhão', 2012, 24, 0 
'Mato Grosso', 2012, 24, 3 
'Mato Grosso do Sul', 2012, 24, 15 
'Minas Gerais', 2012, 24, 61 
'Paraná', 2012, 24, 108 
'Paraíba', 2012, 24, 0 
'Pará', 2012, 24, 5 
'Pernambuco', 2012, 24, 0 
'Piauí', 2012, 24, 2 
'Rio Grande do Norte', 2012, 24, 4 
'Rio Grande do Sul', 2012, 24, 95 
'Rio de Janeiro', 2012, 24, 9 
'Rondônia', 2012, 24, 0 
'Roraima', 2012, 24, 0 
'Santa Catarina', 2012, 24, 287 
'Sergipe', 2012, 24, 0 
'São Paulo', 2012, 24, 129 
'Tocantins', 2012, 24, 1 
'Acre', 2013, 24, 3 
'Alagoas', 2013, 24, 1 
'Amapá', 2013, 24, 0 
'Amazonas', 2013, 24, 0 
'Bahia', 2013, 24, 5 
'Ceará', 2013, 24, 8 
'Distrito Federal', 2013, 24, 13 
'Espírito Santo', 2013, 24, 7 
'Goiás', 2013, 24, 7 
'Maranhão', 2013, 24, 0 
'Mato Grosso', 2013, 24, 2 
'Mato Grosso do Sul', 2013, 24, 32 
'Minas Gerais', 2013, 24, 167 
'Paraná', 2013, 24, 170 
'Paraíba', 2013, 24, 1 
'Pará', 2013, 24, 34 
'Pernambuco', 2013, 24, 21 
'Piauí', 2013, 24, 1 
'Rio Grande do Norte', 2013, 24, 11 
'Rio Grande do Sul', 2013, 24, 124 
'Rio de Janeiro', 2013, 24, 39 
'Rondônia', 2013, 24, 0 
'Roraima', 2013, 24, 1 
'Santa Catarina', 2013, 24, 89 
'Sergipe', 2013, 24, 0 
'São Paulo', 2013, 24, 645 
'Tocantins', 2013, 24, 1 
'Acre', 2014, 24, 5 
'Alagoas', 2014, 24, 0 
'Amapá', 2014, 24, 0 
'Amazonas', 2014, 24, 3 
'Bahia', 2014, 24, 13 
'Ceará', 2014, 24, 2 
'Distrito Federal', 2014, 24, 4 
'Espírito Santo', 2014, 24, 2 
'Goiás', 2014, 24, 9 
'Maranhão', 2014, 24, 0 
'Mato Grosso', 2014, 24, 7 
'Mato Grosso do Sul', 2014, 24, 26 
'Minas Gerais', 2014, 24, 50 
'Paraná', 2014, 24, 101 
'Paraíba', 2014, 24, 0 
'Pará', 2014, 24, 3 
'Pernambuco', 2014, 24, 42 
'Piauí', 2014, 24, 0 
'Rio Grande do Norte', 2014, 24, 9 
'Rio Grande do Sul', 2014, 24, 56 
'Rio de Janeiro', 2014, 24, 12 
'Rondônia', 2014, 24, 7 
'Roraima', 2014, 24, 1 
'Santa Catarina', 2014, 24, 34 
'Sergipe', 2014, 24, 0 
'São Paulo', 2014, 24, 129 
'Tocantins', 2014, 24, 3 
'Acre', 2015, 24, 2 
'Alagoas', 2015, 24, 0 
'Amapá', 2015, 24, 1 
'Amazonas', 2015, 24, 0 
'Bahia', 2015, 24, 2 
'Ceará', 2015, 24, 1 
'Distrito Federal', 2015, 24, 2 
'Espírito Santo', 2015, 24, 1 
'Goiás', 2015, 24, 7 
'Maranhão', 2015, 24, 0 
'Mato Grosso', 2015, 24, 0 
'Mato Grosso do Sul', 2015, 24, 12 
'Minas Gerais', 2015, 24, 36 
'Paraná', 2015, 24, 70 
'Paraíba', 2015, 24, 0 
'Pará', 2015, 24, 3 
'Pernambuco', 2015, 24, 23 
'Piauí', 2015, 24, 1 
'Rio Grande do Norte', 2015, 24, 1 
'Rio Grande do Sul', 2015, 24, 82 
'Rio de Janeiro', 2015, 24, 7 
'Rondônia', 2015, 24, 0 
'Roraima', 2015, 24, 0 
'Santa Catarina', 2015, 24, 27 
'Sergipe', 2015, 24, 0 
'São Paulo', 2015, 24, 77 
'Tocantins', 2015, 24, 0 
'Acre', 2016, 24, 16 
'Alagoas', 2016, 24, 6 
'Amapá', 2016, 24, 4 
'Amazonas', 2016, 24, 5 
'Bahia', 2016, 24, 16 
'Ceará', 2016, 24, 17 
'Distrito Federal', 2016, 24, 13 
'Espírito Santo', 2016, 24, 20 
'Goiás', 2016, 24, 20 
'Maranhão', 2016, 24, 2 
'Mato Grosso', 2016, 24, 6 
'Mato Grosso do Sul', 2016, 24, 97 
'Minas Gerais', 2016, 24, 113 
'Paraná', 2016, 24, 227 
'Paraíba', 2016, 24, 5 
'Pará', 2016, 24, 26 
'Pernambuco', 2016, 24, 43 
'Piauí', 2016, 24, 4 
'Rio Grande do Norte', 2016, 24, 5 
'Rio Grande do Sul', 2016, 24, 171 
'Rio de Janeiro', 2016, 24, 70 
'Rondônia', 2016, 24, 5 
'Roraima', 2016, 24, 1 
'Santa Catarina', 2016, 24, 73 
'Sergipe', 2016, 24, 2 
'São Paulo', 2016, 24, 291 
'Tocantins', 2016, 24, 1 
'Acre', 2017, 24, 3 
'Alagoas', 2017, 24, 1 
'Amapá', 2017, 24, 0 
'Amazonas', 2017, 24, 10 
'Bahia', 2017, 24, 17 
'Ceará', 2017, 24, 1 
'Distrito Federal', 2017, 24, 17 
'Espírito Santo', 2017, 24, 13 
'Goiás', 2017, 24, 9 
'Maranhão', 2017, 24, 0 
'Mato Grosso', 2017, 24, 0 
'Mato Grosso do Sul', 2017, 24, 30 
'Minas Gerais', 2017, 24, 63 
'Paraná', 2017, 24, 76 
'Paraíba', 2017, 24, 5 
'Pará', 2017, 24, 27 
'Pernambuco', 2017, 24, 25 
'Piauí', 2017, 24, 1 
'Rio Grande do Norte', 2017, 24, 3 
'Rio Grande do Sul', 2017, 24, 124 
'Rio de Janeiro', 2017, 24, 27 
'Rondônia', 2017, 24, 0 
'Roraima', 2017, 24, 0 
'Santa Catarina', 2017, 24, 49 
'Sergipe', 2017, 24, 2 
'São Paulo', 2017, 24, 148 
'Tocantins', 2017, 24, 0 
'Acre', 2018, 24, 11 
'Alagoas', 2018, 24, 5 
'Amapá', 2018, 24, 0 
'Amazonas', 2018, 24, 4 
'Bahia', 2018, 24, 38 
'Ceará', 2018, 24, 21 
'Distrito Federal', 2018, 24, 14 
'Espírito Santo', 2018, 24, 15 
'Goiás', 2018, 24, 8 
'Maranhão', 2018, 24, 6 
'Mato Grosso', 2018, 24, 2 
'Mato Grosso do Sul', 2018, 24, 20 
'Minas Gerais', 2018, 24, 74 
'Paraná', 2018, 24, 205 
'Paraíba', 2018, 24, 6 
'Pará', 2018, 24, 35 
'Pernambuco', 2018, 24, 86 
'Piauí', 2018, 24, 11 
'Rio Grande do Norte', 2018, 24, 8 
'Rio Grande do Sul', 2018, 24, 85 
'Rio de Janeiro', 2018, 24, 46 
'Rondônia', 2018, 24, 4 
'Roraima', 2018, 24, 0 
'Santa Catarina', 2018, 24, 73 
'Sergipe', 2018, 24, 9 
'São Paulo', 2018, 24, 497 
'Tocantins', 2018, 24, 4 
'Acre', 2019, 24, 5 
'Alagoas', 2019, 24, 15 
'Amapá', 2019, 24, 2 
'Amazonas', 2019, 24, 20 
'Bahia', 2019, 24, 73 
'Ceará', 2019, 24, 25 
'Distrito Federal', 2019, 24, 46 
'Espírito Santo', 2019, 24, 15 
'Goiás', 2019, 24, 22 
'Maranhão', 2019, 24, 1 
'Mato Grosso', 2019, 24, 15 
'Mato Grosso do Sul', 2019, 24, 106 
'Minas Gerais', 2019, 24, 115 
'Paraná', 2019, 24, 238 
'Paraíba', 2019, 24, 12 
'Pará', 2019, 24, 34 
'Pernambuco', 2019, 24, 42 
'Piauí', 2019, 24, 7 
'Rio Grande do Norte', 2019, 24, 7 
'Rio Grande do Sul', 2019, 24, 137 
'Rio de Janeiro', 2019, 24, 74 
'Rondônia', 2019, 24, 2 
'Roraima', 2019, 24, 2 
'Santa Catarina', 2019, 24, 74 
'Sergipe', 2019, 24, 4 
'São Paulo', 2019, 24, 436 
'Tocantins', 2019, 24, 5 
'Acre', 2010, 25, 0 
'Alagoas', 2010, 25, 0 
'Amapá', 2010, 25, 0 
'Amazonas', 2010, 25, 1 
'Bahia', 2010, 25, 0 
'Ceará', 2010, 25, 0 
'Distrito Federal', 2010, 25, 0 
'Espírito Santo', 2010, 25, 2 
'Goiás', 2010, 25, 7 
'Maranhão', 2010, 25, 0 
'Mato Grosso', 2010, 25, 0 
'Mato Grosso do Sul', 2010, 25, 1 
'Minas Gerais', 2010, 25, 20 
'Paraná', 2010, 25, 28 
'Paraíba', 2010, 25, 0 
'Pará', 2010, 25, 1 
'Pernambuco', 2010, 25, 1 
'Piauí', 2010, 25, 1 
'Rio Grande do Norte', 2010, 25, 1 
'Rio Grande do Sul', 2010, 25, 10 
'Rio de Janeiro', 2010, 25, 12 
'Rondônia', 2010, 25, 0 
'Roraima', 2010, 25, 0 
'Santa Catarina', 2010, 25, 25 
'Sergipe', 2010, 25, 0 
'São Paulo', 2010, 25, 104 
'Tocantins', 2010, 25, 0 
'Acre', 2011, 25, 0 
'Alagoas', 2011, 25, 0 
'Amapá', 2011, 25, 0 
'Amazonas', 2011, 25, 0 
'Bahia', 2011, 25, 1 
'Ceará', 2011, 25, 1 
'Distrito Federal', 2011, 25, 0 
'Espírito Santo', 2011, 25, 0 
'Goiás', 2011, 25, 3 
'Maranhão', 2011, 25, 0 
'Mato Grosso', 2011, 25, 0 
'Mato Grosso do Sul', 2011, 25, 1 
'Minas Gerais', 2011, 25, 17 
'Paraná', 2011, 25, 25 
'Paraíba', 2011, 25, 1 
'Pará', 2011, 25, 2 
'Pernambuco', 2011, 25, 0 
'Piauí', 2011, 25, 1 
'Rio Grande do Norte', 2011, 25, 1 
'Rio Grande do Sul', 2011, 25, 100 
'Rio de Janeiro', 2011, 25, 7 
'Rondônia', 2011, 25, 0 
'Roraima', 2011, 25, 0 
'Santa Catarina', 2011, 25, 6 
'Sergipe', 2011, 25, 0 
'São Paulo', 2011, 25, 20 
'Tocantins', 2011, 25, 0 
'Acre', 2012, 25, 0 
'Alagoas', 2012, 25, 1 
'Amapá', 2012, 25, 0 
'Amazonas', 2012, 25, 2 
'Bahia', 2012, 25, 0 
'Ceará', 2012, 25, 2 
'Distrito Federal', 2012, 25, 3 
'Espírito Santo', 2012, 25, 0 
'Goiás', 2012, 25, 2 
'Maranhão', 2012, 25, 0 
'Mato Grosso', 2012, 25, 1 
'Mato Grosso do Sul', 2012, 25, 18 
'Minas Gerais', 2012, 25, 69 
'Paraná', 2012, 25, 226 
'Paraíba', 2012, 25, 1 
'Pará', 2012, 25, 2 
'Pernambuco', 2012, 25, 0 
'Piauí', 2012, 25, 1 
'Rio Grande do Norte', 2012, 25, 6 
'Rio Grande do Sul', 2012, 25, 147 
'Rio de Janeiro', 2012, 25, 6 
'Rondônia', 2012, 25, 0 
'Roraima', 2012, 25, 0 
'Santa Catarina', 2012, 25, 251 
'Sergipe', 2012, 25, 0 
'São Paulo', 2012, 25, 137 
'Tocantins', 2012, 25, 1 
'Acre', 2013, 25, 0 
'Alagoas', 2013, 25, 0 
'Amapá', 2013, 25, 0 
'Amazonas', 2013, 25, 1 
'Bahia', 2013, 25, 12 
'Ceará', 2013, 25, 6 
'Distrito Federal', 2013, 25, 7 
'Espírito Santo', 2013, 25, 5 
'Goiás', 2013, 25, 8 
'Maranhão', 2013, 25, 0 
'Mato Grosso', 2013, 25, 2 
'Mato Grosso do Sul', 2013, 25, 27 
'Minas Gerais', 2013, 25, 173 
'Paraná', 2013, 25, 186 
'Paraíba', 2013, 25, 1 
'Pará', 2013, 25, 28 
'Pernambuco', 2013, 25, 10 
'Piauí', 2013, 25, 1 
'Rio Grande do Norte', 2013, 25, 5 
'Rio Grande do Sul', 2013, 25, 131 
'Rio de Janeiro', 2013, 25, 30 
'Rondônia', 2013, 25, 2 
'Roraima', 2013, 25, 0 
'Santa Catarina', 2013, 25, 79 
'Sergipe', 2013, 25, 0 
'São Paulo', 2013, 25, 533 
'Tocantins', 2013, 25, 3 
'Acre', 2014, 25, 2 
'Alagoas', 2014, 25, 0 
'Amapá', 2014, 25, 0 
'Amazonas', 2014, 25, 7 
'Bahia', 2014, 25, 10 
'Ceará', 2014, 25, 1 
'Distrito Federal', 2014, 25, 3 
'Espírito Santo', 2014, 25, 3 
'Goiás', 2014, 25, 9 
'Maranhão', 2014, 25, 0 
'Mato Grosso', 2014, 25, 4 
'Mato Grosso do Sul', 2014, 25, 24 
'Minas Gerais', 2014, 25, 42 
'Paraná', 2014, 25, 86 
'Paraíba', 2014, 25, 0 
'Pará', 2014, 25, 1 
'Pernambuco', 2014, 25, 31 
'Piauí', 2014, 25, 3 
'Rio Grande do Norte', 2014, 25, 3 
'Rio Grande do Sul', 2014, 25, 59 
'Rio de Janeiro', 2014, 25, 14 
'Rondônia', 2014, 25, 13 
'Roraima', 2014, 25, 1 
'Santa Catarina', 2014, 25, 41 
'Sergipe', 2014, 25, 0 
'São Paulo', 2014, 25, 113 
'Tocantins', 2014, 25, 1 
'Acre', 2015, 25, 2 
'Alagoas', 2015, 25, 0 
'Amapá', 2015, 25, 0 
'Amazonas', 2015, 25, 0 
'Bahia', 2015, 25, 3 
'Ceará', 2015, 25, 0 
'Distrito Federal', 2015, 25, 1 
'Espírito Santo', 2015, 25, 2 
'Goiás', 2015, 25, 7 
'Maranhão', 2015, 25, 0 
'Mato Grosso', 2015, 25, 0 
'Mato Grosso do Sul', 2015, 25, 12 
'Minas Gerais', 2015, 25, 21 
'Paraná', 2015, 25, 68 
'Paraíba', 2015, 25, 0 
'Pará', 2015, 25, 2 
'Pernambuco', 2015, 25, 18 
'Piauí', 2015, 25, 0 
'Rio Grande do Norte', 2015, 25, 3 
'Rio Grande do Sul', 2015, 25, 73 
'Rio de Janeiro', 2015, 25, 7 
'Rondônia', 2015, 25, 0 
'Roraima', 2015, 25, 0 
'Santa Catarina', 2015, 25, 17 
'Sergipe', 2015, 25, 0 
'São Paulo', 2015, 25, 71 
'Tocantins', 2015, 25, 0 
'Acre', 2016, 25, 12 
'Alagoas', 2016, 25, 1 
'Amapá', 2016, 25, 0 
'Amazonas', 2016, 25, 3 
'Bahia', 2016, 25, 13 
'Ceará', 2016, 25, 19 
'Distrito Federal', 2016, 25, 15 
'Espírito Santo', 2016, 25, 13 
'Goiás', 2016, 25, 18 
'Maranhão', 2016, 25, 0 
'Mato Grosso', 2016, 25, 4 
'Mato Grosso do Sul', 2016, 25, 91 
'Minas Gerais', 2016, 25, 106 
'Paraná', 2016, 25, 194 
'Paraíba', 2016, 25, 4 
'Pará', 2016, 25, 14 
'Pernambuco', 2016, 25, 40 
'Piauí', 2016, 25, 0 
'Rio Grande do Norte', 2016, 25, 3 
'Rio Grande do Sul', 2016, 25, 166 
'Rio de Janeiro', 2016, 25, 79 
'Rondônia', 2016, 25, 9 
'Roraima', 2016, 25, 1 
'Santa Catarina', 2016, 25, 57 
'Sergipe', 2016, 25, 3 
'São Paulo', 2016, 25, 291 
'Tocantins', 2016, 25, 0 
'Acre', 2017, 25, 5 
'Alagoas', 2017, 25, 1 
'Amapá', 2017, 25, 0 
'Amazonas', 2017, 25, 17 
'Bahia', 2017, 25, 7 
'Ceará', 2017, 25, 0 
'Distrito Federal', 2017, 25, 13 
'Espírito Santo', 2017, 25, 10 
'Goiás', 2017, 25, 18 
'Maranhão', 2017, 25, 1 
'Mato Grosso', 2017, 25, 2 
'Mato Grosso do Sul', 2017, 25, 33 
'Minas Gerais', 2017, 25, 52 
'Paraná', 2017, 25, 105 
'Paraíba', 2017, 25, 3 
'Pará', 2017, 25, 19 
'Pernambuco', 2017, 25, 39 
'Piauí', 2017, 25, 1 
'Rio Grande do Norte', 2017, 25, 1 
'Rio Grande do Sul', 2017, 25, 131 
'Rio de Janeiro', 2017, 25, 31 
'Rondônia', 2017, 25, 1 
'Roraima', 2017, 25, 0 
'Santa Catarina', 2017, 25, 33 
'Sergipe', 2017, 25, 0 
'São Paulo', 2017, 25, 144 
'Tocantins', 2017, 25, 2 
'Acre', 2018, 25, 14 
'Alagoas', 2018, 25, 1 
'Amapá', 2018, 25, 0 
'Amazonas', 2018, 25, 8 
'Bahia', 2018, 25, 40 
'Ceará', 2018, 25, 29 
'Distrito Federal', 2018, 25, 20 
'Espírito Santo', 2018, 25, 22 
'Goiás', 2018, 25, 15 
'Maranhão', 2018, 25, 5 
'Mato Grosso', 2018, 25, 1 
'Mato Grosso do Sul', 2018, 25, 29 
'Minas Gerais', 2018, 25, 77 
'Paraná', 2018, 25, 241 
'Paraíba', 2018, 25, 9 
'Pará', 2018, 25, 24 
'Pernambuco', 2018, 25, 73 
'Piauí', 2018, 25, 6 
'Rio Grande do Norte', 2018, 25, 3 
'Rio Grande do Sul', 2018, 25, 131 
'Rio de Janeiro', 2018, 25, 42 
'Rondônia', 2018, 25, 3 
'Roraima', 2018, 25, 0 
'Santa Catarina', 2018, 25, 66 
'Sergipe', 2018, 25, 10 
'São Paulo', 2018, 25, 499 
'Tocantins', 2018, 25, 2 
'Acre', 2019, 25, 8 
'Alagoas', 2019, 25, 4 
'Amapá', 2019, 25, 1 
'Amazonas', 2019, 25, 15 
'Bahia', 2019, 25, 50 
'Ceará', 2019, 25, 24 
'Distrito Federal', 2019, 25, 55 
'Espírito Santo', 2019, 25, 16 
'Goiás', 2019, 25, 23 
'Maranhão', 2019, 25, 3 
'Mato Grosso', 2019, 25, 12 
'Mato Grosso do Sul', 2019, 25, 85 
'Minas Gerais', 2019, 25, 91 
'Paraná', 2019, 25, 221 
'Paraíba', 2019, 25, 7 
'Pará', 2019, 25, 13 
'Pernambuco', 2019, 25, 27 
'Piauí', 2019, 25, 7 
'Rio Grande do Norte', 2019, 25, 4 
'Rio Grande do Sul', 2019, 25, 107 
'Rio de Janeiro', 2019, 25, 66 
'Rondônia', 2019, 25, 2 
'Roraima', 2019, 25, 0 
'Santa Catarina', 2019, 25, 58 
'Sergipe', 2019, 25, 5 
'São Paulo', 2019, 25, 412 
'Tocantins', 2019, 25, 4 
'Acre', 2010, 26, 0 
'Alagoas', 2010, 26, 0 
'Amapá', 2010, 26, 0 
'Amazonas', 2010, 26, 1 
'Bahia', 2010, 26, 0 
'Ceará', 2010, 26, 1 
'Distrito Federal', 2010, 26, 0 
'Espírito Santo', 2010, 26, 0 
'Goiás', 2010, 26, 2 
'Maranhão', 2010, 26, 0 
'Mato Grosso', 2010, 26, 0 
'Mato Grosso do Sul', 2010, 26, 2 
'Minas Gerais', 2010, 26, 18 
'Paraná', 2010, 26, 26 
'Paraíba', 2010, 26, 0 
'Pará', 2010, 26, 2 
'Pernambuco', 2010, 26, 0 
'Piauí', 2010, 26, 1 
'Rio Grande do Norte', 2010, 26, 0 
'Rio Grande do Sul', 2010, 26, 15 
'Rio de Janeiro', 2010, 26, 5 
'Rondônia', 2010, 26, 1 
'Roraima', 2010, 26, 0 
'Santa Catarina', 2010, 26, 21 
'Sergipe', 2010, 26, 0 
'São Paulo', 2010, 26, 89 
'Tocantins', 2010, 26, 0 
'Acre', 2011, 26, 0 
'Alagoas', 2011, 26, 0 
'Amapá', 2011, 26, 0 
'Amazonas', 2011, 26, 0 
'Bahia', 2011, 26, 0 
'Ceará', 2011, 26, 0 
'Distrito Federal', 2011, 26, 1 
'Espírito Santo', 2011, 26, 0 
'Goiás', 2011, 26, 3 
'Maranhão', 2011, 26, 0 
'Mato Grosso', 2011, 26, 0 
'Mato Grosso do Sul', 2011, 26, 1 
'Minas Gerais', 2011, 26, 18 
'Paraná', 2011, 26, 22 
'Paraíba', 2011, 26, 0 
'Pará', 2011, 26, 2 
'Pernambuco', 2011, 26, 1 
'Piauí', 2011, 26, 0 
'Rio Grande do Norte', 2011, 26, 1 
'Rio Grande do Sul', 2011, 26, 101 
'Rio de Janeiro', 2011, 26, 6 
'Rondônia', 2011, 26, 0 
'Roraima', 2011, 26, 0 
'Santa Catarina', 2011, 26, 7 
'Sergipe', 2011, 26, 0 
'São Paulo', 2011, 26, 23 
'Tocantins', 2011, 26, 0 
'Acre', 2012, 26, 1 
'Alagoas', 2012, 26, 1 
'Amapá', 2012, 26, 0 
'Amazonas', 2012, 26, 1 
'Bahia', 2012, 26, 1 
'Ceará', 2012, 26, 2 
'Distrito Federal', 2012, 26, 4 
'Espírito Santo', 2012, 26, 2 
'Goiás', 2012, 26, 4 
'Maranhão', 2012, 26, 0 
'Mato Grosso', 2012, 26, 2 
'Mato Grosso do Sul', 2012, 26, 18 
'Minas Gerais', 2012, 26, 70 
'Paraná', 2012, 26, 330 
'Paraíba', 2012, 26, 0 
'Pará', 2012, 26, 3 
'Pernambuco', 2012, 26, 0 
'Piauí', 2012, 26, 1 
'Rio Grande do Norte', 2012, 26, 6 
'Rio Grande do Sul', 2012, 26, 199 
'Rio de Janeiro', 2012, 26, 13 
'Rondônia', 2012, 26, 0 
'Roraima', 2012, 26, 0 
'Santa Catarina', 2012, 26, 250 
'Sergipe', 2012, 26, 0 
'São Paulo', 2012, 26, 180 
'Tocantins', 2012, 26, 1 
'Acre', 2013, 26, 1 
'Alagoas', 2013, 26, 0 
'Amapá', 2013, 26, 0 
'Amazonas', 2013, 26, 0 
